Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.16,0.1685,0.18713034967040426,0.0,0.0,0.1685,0.18713034967040426,,
personal_ssl,0.52,0.6635,0.24408467245471874,0.0,0.0,0.6635,0.24408467245471874,,
global_ssl,0.53,1.0,0.0,0.0,0.0,1.0,0.0,,
