Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.0,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.01,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.02,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.03,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.04,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.05,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.06,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.07,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.08,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.09,0.992,0.08912880535463236,0.06778894716394715,0.07968867693066511,0.3362666666666667,0.12521255868130077
0.1,0.992,0.08912880535463236,0.06778894716394715,0.07968867693066511,0.3362666666666667,0.12521255868130077
0.11,0.8337229797979798,0.2119384543920099,0.06778894716394715,0.07968867693066511,0.2908666666666667,0.1208951707429856
0.12,0.8337229797979798,0.2119384543920099,0.06778894716394715,0.07968867693066511,0.2908666666666667,0.1208951707429856
0.13,0.8337229797979798,0.2119384543920099,0.06778894716394715,0.07968867693066511,0.2908666666666667,0.1208951707429856
0.14,0.8337229797979798,0.2119384543920099,0.06778894716394715,0.07968867693066511,0.2908666666666667,0.1208951707429856
0.15,0.6689427849927849,0.256064361691999,0.06778894716394715,0.07968867693066511,0.24186666666666667,0.11140333943545276
0.16,0.6689427849927849,0.256064361691999,0.06778894716394715,0.07968867693066511,0.24186666666666667,0.11140333943545276
0.17,0.49690151515151515,0.2717917351092476,0.06778894716394715,0.07968867693066511,0.19213333333333332,0.10465903455274903
0.18,0.49690151515151515,0.2717917351092476,0.13328858918858918,0.10902622033801143,0.23893333333333333,0.11477335943129946
0.19,0.49690151515151515,0.2717917351092476,0.13328858918858918,0.10902622033801143,0.23893333333333333,0.11477335943129946
0.2,0.49690151515151515,0.2717917351092476,0.13328858918858918,0.10902622033801143,0.23893333333333333,0.11477335943129946
0.21,0.49690151515151515,0.2717917351092476,0.13328858918858918,0.10902622033801143,0.23893333333333333,0.11477335943129946
0.22,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.23,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.24,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.25,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.26,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.27,0.49690151515151515,0.2717917351092476,0.1983750222000222,0.12843728088123774,0.28486666666666666,0.12227173444304443
0.28,0.49690151515151515,0.2717917351092476,0.25935899100899096,0.14065881517187492,0.3284666666666667,0.12559582831395175
0.29,0.49690151515151515,0.2717917351092476,0.25935899100899096,0.14065881517187492,0.3284666666666667,0.12559582831395175
0.3,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.31,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.32,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.33,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.34,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.35000000000000003,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.36,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.37,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.38,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.39,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.4,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.41000000000000003,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.42,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.43,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.44,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.45,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.46,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.47000000000000003,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.48,0.3363927489177489,0.2551300956408544,0.25935899100899096,0.14065881517187492,0.2810666666666667,0.12034399957533962
0.49,0.17216439393939395,0.2028562128466522,0.25935899100899096,0.14065881517187492,0.2344,0.11490507608388402
