Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.28,0.24566428571428572,0.29072614719362583,0.45419880952380953,0.20796110071740523,0.3928888888888889,0.16536226296027964
