Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.51,0.37720000000000004,0.1265726078956816,0.6477943362193361,0.25744127870980354,0.264134570984571,0.13752811101036996,0.46691476590166103,0.16006040627987772
personal_ssl,0.06,0.6125333333333333,0.12624917587836176,0.6732142135642136,0.2539966107050301,0.5860540653790653,0.15200945972312394,0.6047696311305183,0.1653852400213198
global_ssl,0.53,0.5192,0.13566621125553696,0.49690151515151515,0.2717917351092476,0.5261091325341324,0.16393115562339314,0.6846686437815469,0.18162613737698252
