Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.23,0.776,0.41713067256915787,0.0,0.0,0.15644444444444447,0.12175348179860472
