Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.39,0.7529127147362442,0.1299907138676297,0.4172504564879565,0.1810650050813616,0.6115499999999999,0.11198945994663577
