Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.48,0.8887894736842106,0.0736878042580622,0.0,0.0,0.9611041155396032,0.04708003597509904,0.523809941583471,0.27689332535004385
personal_ssl,0.55,0.8886315789473684,0.07558830404269923,0.0,0.0,0.9606853113175096,0.04572089008522433,0.5186597380832676,0.3042188077150494
global_ssl,0.51,0.7387368421052631,0.10028124349019603,0.37560000000000004,0.4158362442166705,0.7576036935759459,0.1027089960601333,0.638185175608705,0.14676317788922616
