Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.01,0.46066666666666667,0.1648375513404399,0.776,0.41713067256915787,0.3597738095238095,0.1748999542146427,0.7180847038127967,0.20677496046460078
personal_ssl,0.0,0.15644444444444447,0.12175348179860472,0.776,0.41713067256915787,0.0,0.0,0.26948126329569627,0.20632112402928593
global_ssl,0.23,0.15644444444444447,0.12175348179860472,0.776,0.41713067256915787,0.0,0.0,0.09454927589592539,0.11327307712943814
