Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.0,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.01,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.02,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.03,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.04,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.05,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.06,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.07,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.08,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.09,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.1,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.11,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.12,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.13,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.14,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.15,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.16,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.17,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.18,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.19,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.2,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.21,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.22,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.23,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.24,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.25,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.26,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.27,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.28,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.29,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.3,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.31,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.32,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.33,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.34,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.35000000000000003,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.36,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.37,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.38,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.39,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.4,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.41000000000000003,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.42,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.43,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.44,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.45,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.46,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.47000000000000003,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.48,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.49,0.948,0.22213812222431645,0.0,0.0,0.43100000000000005,0.21855609524048228
0.5,0.6283666666666666,0.376238989058815,0.2253666666666667,0.28027878894569636,0.4148,0.22607979138364417
0.51,0.6283666666666666,0.376238989058815,0.2253666666666667,0.28027878894569636,0.4148,0.22607979138364417
0.52,0.6283666666666666,0.376238989058815,0.2253666666666667,0.28027878894569636,0.4148,0.22607979138364417
0.53,0.6283666666666666,0.376238989058815,0.2253666666666667,0.28027878894569636,0.4148,0.22607979138364417
0.54,0.6283666666666666,0.376238989058815,0.4694,0.324082126598083,0.5554,0.22738193099396123
0.55,0.0,0.0,0.4694,0.324082126598083,0.2688000000000001,0.19622707525992703
0.56,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.5700000000000001,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.58,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.59,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.6,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.61,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.62,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.63,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.64,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.65,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.66,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.67,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.68,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.6900000000000001,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.7000000000000001,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.71,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.72,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.73,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.74,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.75,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.76,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.77,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.78,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.79,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.8,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.81,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.8200000000000001,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.8300000000000001,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.84,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.85,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.86,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.87,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.88,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.89,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.9,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.91,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
0.92,0.0,0.0,0.99,0.0995485304256668,0.569,0.21855609524048228
