Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.35000000000000003,0.3257166666666667,0.24416442859261597,0.25118095238095234,0.2897425052285498,0.30057142857142854,0.17394971515170857
