Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.0,0.31344444444444447,0.1554331230852946,0.958,0.20068950215762724,0.0,0.0,0.7538394306922491,0.17866999082241286
personal_ssl,0.34,0.772888888888889,0.13777784953410324,0.958,0.20068950215762724,0.6682269841269841,0.19558393670301993,0.8921198263578222,0.12178205807586279
global_ssl,0.0,0.31344444444444447,0.1554331230852946,0.958,0.20068950215762724,0.0,0.0,0.9134117042780926,0.1112735985376072
