Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.35000000000000003,0.6635,0.3393123677128243,0.0,0.0,0.88,0.3251241389157466,0.5,0.0
personal_ssl,0.47000000000000003,0.6635,0.3393123677128243,0.0,0.0,0.88,0.3251241389157466,0.5,0.0
global_ssl,0.36,0.6635,0.3393123677128243,0.0,0.0,0.88,0.3251241389157466,0.5,0.0
