Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.17,0.184,0.140672629849551,0.522,0.4997657108743713,0.10424999999999998,0.1144845566652928,1.0,2.005468425947606e-17
personal_ssl,0.27,0.45575,0.18126236107792357,0.0,0.0,0.49945,0.19025180338400932,0.29671592775041056,0.18030133943323942
global_ssl,0.5,0.17925,0.1364067237869684,0.522,0.4997657108743713,0.0989047619047619,0.10840664586214367,1.0,2.005468425947606e-17
