Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.5,0.502,0.29149589833758643,0.872,0.33425697857745273,0.0,0.0,0.5127860026917901,0.43301819987277895
personal_ssl,0.44,1.0,0.0,0.872,0.33425697857745273,0.871,0.33536766610910995,1.0,0.0
global_ssl,0.43,1.0,0.0,0.872,0.33425697857745273,0.871,0.33536766610910995,1.0,0.0
