Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.17,0.3305,0.2466385626388959,0.396,0.43344188984438486,0.24575,0.29288734741544203,0.4998939779474131,0.3650635521330926
personal_ssl,0.15,0.667,0.2455530417166448,0.8,0.4002001501251095,0.5013333333333333,0.33942695105065535,0.8816793893129771,0.21156099268106685
global_ssl,0.25,0.33275,0.23747912294312068,0.404,0.4352855079984555,0.24575,0.29288734741544203,0.24936386768447838,0.30992594083847114
