Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.0,0.1325,0.11387149211596692,0.735,0.44155403969386353,0.0,0.0,0.3741223409998921,0.22812509877678255
personal_ssl,0.0,0.1325,0.11387149211596692,0.735,0.44155403969386353,0.0,0.0,0.7791433970413563,0.1471849582658886
global_ssl,0.0,0.1325,0.11387149211596692,0.735,0.44155403969386353,0.0,0.0,0.29450194363459675,0.18394522249734122
