Threshold,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,Accuracy_Mean,Accuracy_STD
0.0,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.01,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.02,0.992,0.08912880535463236,0.0,0.0,0.288,0.11923457363624396
0.03,0.8272198051948052,0.21110395188971484,0.06549964202464201,0.07803681646856299,0.28579999999999994,0.1174494640210037
0.04,0.8272198051948052,0.21110395188971484,0.1270119241869242,0.10197085906100713,0.3292666666666667,0.12078560549928606
0.05,0.8272198051948052,0.21110395188971484,0.1270119241869242,0.10197085906100713,0.3292666666666667,0.12078560549928606
0.06,0.8272198051948052,0.21110395188971484,0.1270119241869242,0.10197085906100713,0.3292666666666667,0.12078560549928606
0.07,0.6551785353535354,0.26179870641364,0.19392145354645354,0.12233186998412728,0.32693333333333335,0.12260444375064544
0.08,0.6551785353535354,0.26179870641364,0.19392145354645354,0.12233186998412728,0.32693333333333335,0.12260444375064544
0.09,0.6551785353535354,0.26179870641364,0.19392145354645354,0.12233186998412728,0.32693333333333335,0.12260444375064544
0.1,0.6551785353535354,0.26179870641364,0.19392145354645354,0.12233186998412728,0.32693333333333335,0.12260444375064544
0.11,0.6551785353535354,0.26179870641364,0.19392145354645354,0.12233186998412728,0.32693333333333335,0.12260444375064544
0.12,0.49690151515151515,0.2717917351092476,0.19392145354645354,0.12233186998412728,0.28153333333333336,0.1201946850649954
0.13,0.49690151515151515,0.2717917351092476,0.19392145354645354,0.12233186998412728,0.28153333333333336,0.1201946850649954
0.14,0.49690151515151515,0.2717917351092476,0.19392145354645354,0.12233186998412728,0.28153333333333336,0.1201946850649954
0.15,0.49690151515151515,0.2717917351092476,0.2616448828948829,0.12957395682676562,0.3294666666666667,0.12132505370922543
0.16,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.17,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.18,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.19,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.2,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.21,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.22,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.23,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.24,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.25,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.26,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.27,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.28,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.29,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.3,0.49690151515151515,0.2717917351092476,0.32262885170385164,0.1424587511935618,0.37306666666666666,0.12547379232911682
0.31,0.3247371212121212,0.2566379923675903,0.32262885170385164,0.1424587511935618,0.32326666666666665,0.11935762144644517
0.32,0.3247371212121212,0.2566379923675903,0.32262885170385164,0.1424587511935618,0.32326666666666665,0.11935762144644517
0.33,0.3247371212121212,0.2566379923675903,0.32262885170385164,0.1424587511935618,0.32326666666666665,0.11935762144644517
