Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.17,0.3881,0.11135883795546177,0.0,0.0,0.43477420313604526,0.11995902943146587,0.2888897949689967,0.13051680128397963
personal_ssl,0.45,0.85825,0.07978598437885755,0.3055285714285715,0.35349986160131963,0.9207507294820764,0.06322886499963459,0.7097478407897148,0.17112147301299005
global_ssl,0.38,0.32715,0.10421726698939451,0.6003452380952381,0.3944393442768446,0.2842052940609442,0.10564605744663602,0.5124745392102921,0.20873871631120325
