Pipeline,Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_Std
global_supervised,0.5,0.592,0.08420096558456762,0.39611223958266795,0.1309541152682038,0.7281452041918991,0.09898839428429201,0.5952064909517886,0.09932990501875576
global_ssl,0.51,0.809,0.1482212568073182,0.5123571428571428,0.3389550652045752,0.997,0.054717401199198,0.7713871847307431,0.2796627110341293
personal_ssl,0.5,0.9075714285714287,0.11166659577638138,0.7565595238095238,0.2960345827786989,0.997,0.054717401199198,0.8119120654396728,0.23610083679113789
