Pipeline,Best_Threshold,Accuracy_Mean,Accuracy_STD,Sensitivity_Mean,Sensitivity_STD,Specificity_Mean,Specificity_STD,AUC_Mean,AUC_STD
global_supervised,0.51,0.498,0.2914958983375864,0.0,0.0,0.871,0.33536766610910995,0.5127860026917901,0.43301819987277895
personal_ssl,0.4,1.0,0.0,0.872,0.33425697857745273,0.871,0.33536766610910995,1.0,0.0
global_ssl,0.54,0.498,0.2914958983375864,0.0,0.0,0.871,0.33536766610910995,0.7550471063257066,0.3510065874918014
